"id","provider","provider_content_id","title","alt_titles","description","poster_url","banner_url","year","region","tags","rating","is_series","episode_count","is_vip","fetched_from","fetched_at","last_seen_at","status","popularity_score","created_at","updated_at","view_count","content_type","release_date","release_year","release_status","release_source"
"00188fde-ce9d-4acf-ad83-97feaaec91ce","dramaqueen","1418","Meeting You (2020)",,"","https://imagesdrama.my.id/drama/174045827297071.jpg",,"2020","CN",,,"true","28","false","trending","2026-01-08 14:29:14.200275","2026-01-08 14:29:14.200275","active","20","2026-01-08 14:29:14.200275","2026-01-08 14:29:14.200275","0","drama","2020-10-13","2020","released","api_detail"
"00255b52-7fcf-4d2d-a69a-18c99ccc077b","dramaqueen","954","Reset (2022)",,"","https://imagesdrama.my.id/drama/172510761259131.jpg",,"2022","CN",,,"true","15","false","trending","2026-01-08 14:30:29.826325","2026-01-08 14:30:29.826325","active","20","2026-01-08 14:30:29.826325","2026-01-08 14:30:29.826325","0","drama","2022-08-11","2022","released","api_detail"
"003b57bb-f42a-438b-bd7b-50ffdaf43d52","dramaqueen","339","Genie, Make a Wish (2025)",,"","https://imagesdrama.my.id/drama/175775184638819.webp",,"2025","KR",,,"true","13","false","trending","2026-01-08 14:28:04.668752","2026-01-08 14:28:04.668752","active","20","2026-01-08 14:28:04.668752","2026-01-08 14:28:04.668752","0","drama","2025-10-03","2025","released","api_detail"
"0049232d-c0a9-4c04-b0b2-57e5591864c0","dramaqueen","729","My Undead Yokai Girlfriend (2024)",,"","https://imagesdrama.my.id/drama/171727943266895.jpeg",,"2024","JP",,,"true","8","false","trending","2026-01-08 14:31:00.536459","2026-01-08 14:31:00.536459","active","20","2026-01-08 14:31:00.536459","2026-01-08 14:31:00.536459","0","drama","2024-03-22","2024","released","api_detail"
"007b30ad-6217-49f6-9f14-2bc973fda5da","dramaqueen","1123","Novoland: Pearl Eclipse (2021)",,"","https://imagesdrama.my.id/drama/173036765851528.jpg",,"2021","CN",,,"true","48","false","trending","2026-01-08 14:30:03.392888","2026-01-08 14:30:03.392888","active","20","2026-01-08 14:30:03.392888","2026-01-08 14:30:03.392888","0","drama","2021-11-10","2021","released","api_detail"
"007c66ee-6c2a-46ea-8a49-b94b7e084e50","dramaqueen","1885","My Daughter Is a Zombie (2025)",,"","https://imagesdrama.my.id/drama/175913055318980.webp",,"2025","KR",,,"true","1","false","trending","2026-01-08 14:28:05.678691","2026-01-08 14:28:05.678691","active","20","2026-01-08 14:28:05.678691","2026-01-08 14:28:05.678691","0","drama","2025-07-30","2025","released","api_detail"
"008c8bb4-9eca-425a-b5c6-2c8c037fe6fc","dramaqueen","981","Our Beautiful Summer (2024)",,"","https://imagesdrama.my.id/drama/172645503525197.jpg",,"2024","KR",,,"true","2","false","trending","2026-01-08 14:30:24.866943","2026-01-08 14:30:24.866943","active","20","2026-01-08 14:30:24.866943","2026-01-08 14:30:24.866943","0","drama","2024-09-14","2024","released","api_detail"
"00e0bc0b-dca8-402a-a154-b281db5d218a","dramaqueen","1838","Detective Chinatown (2015)",,"","https://imagesdrama.my.id/drama/175826107387798.webp",,"2015","CN",,,"true","1","false","trending","2026-01-08 14:28:12.162685","2026-01-08 14:28:12.162685","active","20","2026-01-08 14:28:12.162685","2026-01-08 14:28:12.162685","0","drama","2015-12-31","2015","released","api_detail"
"0101c938-582b-44ab-b26a-b06588a8bf93","dramaqueen","1591","Love beyond the Curse (2025)",,"","https://imagesdrama.my.id/drama/174769878099393.jpg",,"2025","CN",,,"true","23","false","trending","2026-01-08 14:28:46.003079","2026-01-08 14:28:46.003079","active","20","2026-01-08 14:28:46.003079","2026-01-08 14:28:46.003079","0","drama","2025-05-20","2025","released","api_detail"
"01bd5deb-80fb-4e76-a307-9fe0e42f0e8c","dramaqueen","1971","Last Samurai Standing (2025)",,"","https://imagesdrama.my.id/drama/176307321991239.webp",,"2025","JP",,,"true","6","false","trending","2026-01-08 14:27:51.938343","2026-01-08 14:27:51.938343","active","20","2026-01-08 14:27:51.938343","2026-01-08 14:27:51.938343","0","drama","2025-11-13","2025","released","api_detail"
"01c901b1-9cf0-4ee9-9cf4-fbb6aba52a78","dramaqueen","485","Memorist (2020)",,"","https://imagesdrama.my.id/drama/170573074133496.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:35.59054","2026-01-08 14:32:35.59054","active","20","2026-01-08 14:32:35.59054","2026-01-08 14:32:35.59054","0","drama","2020-03-11","2020","released","api_detail"
"023e689d-981c-4af2-a49d-6ee27f5c66b6","dramaqueen","432","Private Lives (2020)",,"","https://imagesdrama.my.id/drama/170504177739724.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:28.660817","2026-01-08 14:32:28.660817","active","20","2026-01-08 14:32:28.660817","2026-01-08 14:32:28.660817","0","drama","2020-10-07","2020","released","api_detail"
"0241b53d-3208-4353-9780-a6382e157fc3","dramaqueen","624","Ploy's Yearbook (2024)",,"","https://imagesdrama.my.id/drama/171393222551768.jpeg",,"2024","TH",,,"true","16","false","trending","2026-01-08 14:31:01.43036","2026-01-08 14:31:01.43036","active","20","2026-01-08 14:31:01.43036","2026-01-08 14:31:01.43036","0","drama","2024-04-08","2024","released","api_detail"
"02839f41-0bec-4e76-a1da-12f49d334c9b","dramaqueen","1489","Suits (2018)",,"","https://imagesdrama.my.id/drama/174271392667160.jpg",,"2018","KR",,,"true","16","false","trending","2026-01-08 14:29:04.421182","2026-01-08 14:29:04.421182","active","20","2026-01-08 14:29:04.421182","2026-01-08 14:29:04.421182","0","drama","2018-04-25","2018","released","api_detail"
"02ab8498-c411-4906-9b78-94b6aeba6edf","dramaqueen","1936","The Dream Life of Mr. Kim (2025)",,"","https://imagesdrama.my.id/drama/176145380428410.webp",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:27:47.406469","2026-01-08 14:27:47.406469","active","20","2026-01-08 14:27:47.406469","2026-01-08 14:27:47.406469","0","drama","2025-10-25","2025","released","api_detail"
"02fb3da9-0dd6-4a0c-9af0-7d96ad90df02","dramaqueen","1333","Where Stars Land (2018)",,"","https://imagesdrama.my.id/drama/173762998694497.jpg",,"2018","KR",,,"true","16","false","trending","2026-01-08 14:29:27.751964","2026-01-08 14:29:27.751964","active","20","2026-01-08 14:29:27.751964","2026-01-08 14:29:27.751964","0","drama","2018-10-01","2018","released","api_detail"
"02fc1aa0-8778-4d16-a68b-2b702755841f","dramaqueen","114","Military Prosecutor Doberman (2022)",,"","https://imagesdrama.my.id/drama/170054012766995.jpeg",,"2022","KR",,,"true","17","false","trending","2026-01-08 14:31:28.509097","2026-01-08 14:31:28.509097","active","20","2026-01-08 14:31:28.509097","2026-01-08 14:31:28.509097","0","drama","2022-02-28","2022","released","api_detail"
"0323d7a1-5045-43b0-9811-2dde1d320dc8","dramaqueen","750","Love Between Fairy and Devil (2022)",,"","https://imagesdrama.my.id/drama/171809014680648.jpeg",,"2022","CN",,,"true","36","false","trending","2026-01-08 14:30:57.058698","2026-01-08 14:30:57.058698","active","20","2026-01-08 14:30:57.058698","2026-01-08 14:30:57.058698","0","drama","2022-08-07","2022","released","api_detail"
"03358ebb-7215-4ff6-b803-3ecd770b3ce0","dramaqueen","1945","Persona (2025)",,"","https://imagesdrama.my.id/drama/176188879849103.webp",,"2025","CN",,,"true","12","false","trending","2026-01-08 14:27:54.186499","2026-01-08 14:27:54.186499","active","20","2026-01-08 14:27:54.186499","2026-01-08 14:27:54.186499","0","drama","2025-10-26","2025","released","api_detail"
"03390f3a-ab17-4daf-8bdc-8dd1dbf43674","dramaqueen","869","Umi no Hajimari (2024)",,"","https://imagesdrama.my.id/drama/172287121176781.jpg",,"2024","JP",,,"true","12","false","trending","2026-01-08 14:30:19.755437","2026-01-08 14:30:19.755437","active","20","2026-01-08 14:30:19.755437","2026-01-08 14:30:19.755437","0","drama","2024-07-01","2024","released","api_detail"
"033be17e-d828-48ba-9895-c1041c0833c8","dramaqueen","342","LTNS (Long Time No Sex) (2024)",,"","https://imagesdrama.my.id/drama/170401582112909.jpeg",,"2024","KR",,,"true","6","false","trending","2026-01-08 14:31:27.930974","2026-01-08 14:31:27.930974","active","20","2026-01-08 14:31:27.930974","2026-01-08 14:31:27.930974","0","drama","2024-01-19","2024","released","api_detail"
"03597c7d-54fd-4696-b927-1b598d0323ab","dramaqueen","1260","Enigma (2023)",,"","https://imagesdrama.my.id/drama/173509837776685.jpg",,"2023","TH",,,"true","4","false","trending","2026-01-08 14:29:39.773329","2026-01-08 14:29:39.773329","active","20","2026-01-08 14:29:39.773329","2026-01-08 14:29:39.773329","0","drama","2023-07-15","2023","released","api_detail"
"03d3d76a-ddc1-4b1a-ba76-1ee4729d01cb","dramaqueen","1392","Always Home (2025)",,"","https://imagesdrama.my.id/drama/173976248494750.jpg",,"2025","CN",,,"true","30","false","trending","2026-01-08 14:29:10.92389","2026-01-08 14:29:10.92389","active","20","2026-01-08 14:29:10.92389","2026-01-08 14:29:10.92389","0","drama","2025-02-15","2025","released","api_detail"
"03e007a2-dd17-4549-8577-b7f133796336","dramaqueen","1148","Like Dust with Light (2024)",,"","https://imagesdrama.my.id/drama/173114805675274.jpg",,"2024","CN",,,"true","20","false","trending","2026-01-08 14:29:54.840573","2026-01-08 14:29:54.840573","active","20","2026-01-08 14:29:54.840573","2026-01-08 14:29:54.840573","0","drama","2024-11-06","2024","released","api_detail"
"03ebeffc-70eb-46ad-821f-2ed068c7bfef","dramaqueen","1202","Light Shop (2024)",,"","https://imagesdrama.my.id/drama/173305031919193.jpg",,"2024","KR",,,"true","8","false","trending","2026-01-08 14:29:43.124536","2026-01-08 14:29:43.124536","active","20","2026-01-08 14:29:43.124536","2026-01-08 14:29:43.124536","0","drama","2024-12-04","2024","released","api_detail"
"040039f3-5021-4578-a714-44a15be54e55","dramaqueen","1224","Handsome Siblings (2020)",,"","https://imagesdrama.my.id/drama/173387553174644.jpg",,"2020","CN",,,"true","44","false","trending","2026-01-08 14:29:47.176434","2026-01-08 14:29:47.176434","active","20","2026-01-08 14:29:47.176434","2026-01-08 14:29:47.176434","0","drama","2020-01-16","2020","released","api_detail"
"0423fcee-9b8f-4fcd-bb09-081c92649eec","dramaqueen","1218","Heart Surgeons (2018)",,"","https://imagesdrama.my.id/drama/173378161166013.jpg",,"2018","KR",,,"true","16","false","trending","2026-01-08 14:29:47.939613","2026-01-08 14:29:47.939613","active","20","2026-01-08 14:29:47.939613","2026-01-08 14:29:47.939613","0","drama","2018-09-27","2018","released","api_detail"
"048bf4cf-9ec7-4d2c-a270-263173ba46c4","dramaqueen","31","Joseon Attorney: A Morality (2023)",,"","https://imagesdrama.my.id/drama/169993359521651.jpeg",,"2023","KR",,,"true","16","false","trending","2026-01-08 14:31:33.124192","2026-01-08 14:31:33.124192","active","20","2026-01-08 14:31:33.124192","2026-01-08 14:31:33.124192","0","drama","2023-03-31","2023","released","api_detail"
"04e9d4eb-dddc-41bf-9af7-f1576cef910c","dramaqueen","978","Side Story of Fox Volant (2022)",,"","https://imagesdrama.my.id/drama/172631402947799.jpg",,"2022","CN",,,"true","40","false","trending","2026-01-08 14:30:25.46645","2026-01-08 14:30:25.46645","active","20","2026-01-08 14:30:25.46645","2026-01-08 14:30:25.46645","0","drama","2022-08-31","2022","released","api_detail"
"04eb3dbf-f857-422e-9c4f-17308f65c4d5","dramaqueen","1415","Good Day (2025)",,"","https://imagesdrama.my.id/drama/174032921537763.jpg",,"2025","KR",,,"true","8","false","trending","2026-01-08 14:28:56.849113","2026-01-08 14:28:56.849113","active","20","2026-01-08 14:28:56.849113","2026-01-08 14:28:56.849113","0","drama","2025-02-16","2025","released","api_detail"
"054fca53-64b4-4b26-883d-134583bbf310","dramaqueen","1164","The Legends (2019)",,"","https://imagesdrama.my.id/drama/173166341786597.jpg",,"2019","CN",,,"true","56","false","trending","2026-01-08 14:29:55.594032","2026-01-08 14:29:55.594032","active","20","2026-01-08 14:29:55.594032","2026-01-08 14:29:55.594032","0","drama","2019-01-28","2019","released","api_detail"
"05510509-1a8e-4e0f-8d55-14756bfccc4a","dramaqueen","1527","The Future Lover (2025)",,"","https://imagesdrama.my.id/drama/174442440712768.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:56.688881","2026-01-08 14:28:56.688881","active","20","2026-01-08 14:28:56.688881","2026-01-08 14:28:56.688881","0","drama","2025-04-07","2025","released","api_detail"
"0564c810-82f9-4f15-9671-059d9c09af72","dramaqueen","1499","Marriage, Not Dating (2014)",,"","https://imagesdrama.my.id/drama/174306163836144.jpg",,"2014","KR",,,"true","16","false","trending","2026-01-08 14:29:02.817194","2026-01-08 14:29:02.817194","active","20","2026-01-08 14:29:02.817194","2026-01-08 14:29:02.817194","0","drama","2014-07-04","2014","released","api_detail"
"0583284c-e565-415e-9bf8-d8cb986ff39c","dramaqueen","925","Go East (2024)",,"","https://imagesdrama.my.id/drama/172442133616895.jpg",,"2024","CN",,,"true","37","false","trending","2026-01-08 14:30:02.198954","2026-01-08 14:30:02.198954","active","20","2026-01-08 14:30:02.198954","2026-01-08 14:30:02.198954","0","drama","2024-08-23","2024","released","api_detail"
"05bdb2d2-bde3-466e-b848-819995c6b80d","dramaqueen","384","Love Alarm Season 2 (2021)",,"","https://imagesdrama.my.id/drama/170435535546404.jpg",,"2021","KR",,,"true","6","false","trending","2026-01-08 14:32:21.296431","2026-01-08 14:32:21.296431","active","20","2026-01-08 14:32:21.296431","2026-01-08 14:32:21.296431","0","drama","2021-03-12","2021","released","api_detail"
"05c9246b-3b06-4a62-b98a-bc95e549e80c","dramaqueen","288","Secret Royal Inspector & Joy (2021)",,"","https://imagesdrama.my.id/drama/170322927351511.jpg",,"2021","KR",,,"true","16","false","trending","2026-01-08 14:32:09.627017","2026-01-08 14:32:09.627017","active","20","2026-01-08 14:32:09.627017","2026-01-08 14:32:09.627017","0","drama","2021-11-08","2021","released","api_detail"
"0635c7f5-fd42-4591-84e5-92521d167fa0","dramaqueen","191","Once Upon a Small Town (2022)",,"","https://imagesdrama.my.id/drama/170236159385210.jpg",,"2022","KR",,,"true","12","false","trending","2026-01-08 14:31:57.28724","2026-01-08 14:31:57.28724","active","20","2026-01-08 14:31:57.28724","2026-01-08 14:31:57.28724","0","drama","2022-09-05","2022","released","api_detail"
"064516cb-de41-4a9a-8890-5360b16f5d90","dramaqueen","1199","Extreme Job (2019)",,"","https://imagesdrama.my.id/drama/173296930893749.jpg",,"2019","KR",,,"true","1","false","trending","2026-01-08 14:29:50.797514","2026-01-08 14:29:50.797514","active","20","2026-01-08 14:29:50.797514","2026-01-08 14:29:50.797514","0","drama","2019-01-23","2019","released","api_detail"
"06858660-65f5-497a-b369-ac389caaa0b7","dramaqueen","772","Possessed Love (2024)",,"","https://imagesdrama.my.id/drama/171889370983020.jpg",,"2024","KR",,,"true","6","false","trending","2026-01-08 14:30:45.503748","2026-01-08 14:30:45.503748","active","20","2026-01-08 14:30:45.503748","2026-01-08 14:30:45.503748","0","drama","2024-06-18","2024","released","api_detail"
"068f54af-5414-4499-820d-cdaa78db5516","dramaqueen","1070","Girls, Lets Defy Fate (2024)",,"","https://imagesdrama.my.id/drama/172878493564232.jpg",,"2024","CN",,,"true","48","false","trending","2026-01-08 14:30:03.998164","2026-01-08 14:30:03.998164","active","20","2026-01-08 14:30:03.998164","2026-01-08 14:30:03.998164","0","drama","2024-10-11","2024","released","api_detail"
"069aa0b8-3fe0-4c46-895e-20698471ca26","dramaqueen","1551","Break Up Service (2025)",,"","https://imagesdrama.my.id/drama/174580700235673.webp",,"2025","TH",,,"true","12","false","trending","2026-01-08 14:28:38.034986","2026-01-08 14:28:38.034986","active","20","2026-01-08 14:28:38.034986","2026-01-08 14:28:38.034986","0","drama","2025-03-31","2025","released","api_detail"
"06cd0cbf-cc35-4074-a0aa-40ca264398e2","dramaqueen","957","Our Secret Diary (2023)",,"","https://imagesdrama.my.id/drama/172533260394137.jpg",,"2023","JP",,,"true","1","false","trending","2026-01-08 14:30:28.0349","2026-01-08 14:30:28.0349","active","20","2026-01-08 14:30:28.0349","2026-01-08 14:30:28.0349","0","drama","2023-07-07","2023","released","api_detail"
"06d43776-7151-45d8-a934-6f780a2ee815","dramaqueen","603","Hope on the Street (2024)",,"","https://imagesdrama.my.id/drama/171163072161358.jpeg",,"2024","KR",,,"true","6","false","trending","2026-01-08 14:31:13.505612","2026-01-08 14:31:13.505612","active","20","2026-01-08 14:31:13.505612","2026-01-08 14:31:13.505612","0","drama","2024-03-28","2024","released","api_detail"
"06ff600a-184e-4fb8-ae35-9f13f2aadb96","dramaqueen","261","Bad and Crazy (2021)",,"","https://imagesdrama.my.id/drama/170314069213391.jpg",,"2021","KR",,,"true","12","false","trending","2026-01-08 14:32:07.743073","2026-01-08 14:32:07.743073","active","20","2026-01-08 14:32:07.743073","2026-01-08 14:32:07.743073","0","drama","2021-12-17","2021","released","api_detail"
"070a6330-df94-464e-baa0-48cb5926f223","dramaqueen","1911","The Hunt (2025)",,"","https://imagesdrama.my.id/drama/176049993737102.webp",,"2025","CN",,,"true","16","false","trending","2026-01-08 14:27:58.940725","2026-01-08 14:27:58.940725","active","20","2026-01-08 14:27:58.940725","2026-01-08 14:27:58.940725","0","drama","2025-10-11","2025","released","api_detail"
"074cff08-b5a2-4991-a853-aada5887e107","dramaqueen","486","Rugal (2020)",,"","https://imagesdrama.my.id/drama/170573633830497.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:35.736446","2026-01-08 14:32:35.736446","active","20","2026-01-08 14:32:35.736446","2026-01-08 14:32:35.736446","0","drama","2020-03-28","2020","released","api_detail"
"074f42e6-78b5-4719-9487-9df3d8f4b541","dramaqueen","1779","Threads of Destiny (2025)",,"","https://imagesdrama.my.id/drama/175629421570590.webp",,"2025","CN",,,"true","26","false","trending","2026-01-08 14:28:20.48607","2026-01-08 14:28:20.48607","active","20","2026-01-08 14:28:20.48607","2026-01-08 14:28:20.48607","0","drama","2025-08-08","2025","released","api_detail"
"0773cfff-294f-4791-b093-98ae89dddb96","dramaqueen","1503","My Boyfriend (2025)",,"","https://imagesdrama.my.id/drama/174343472178829.jpg",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:29:00.599399","2026-01-08 14:29:00.599399","active","20","2026-01-08 14:29:00.599399","2026-01-08 14:29:00.599399","0","drama","2025-03-23","2025","released","api_detail"
"07988db9-22ae-4918-a0ea-cc587dd91225","dramaqueen","437","My Dangerous Wife (2020)",,"","https://imagesdrama.my.id/drama/170512026358136.jpeg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:29.254829","2026-01-08 14:32:29.254829","active","20","2026-01-08 14:32:29.254829","2026-01-08 14:32:29.254829","0","drama","2020-10-05","2020","released","api_detail"
"07a601ff-99e3-4853-8928-c4a2875e2b5d","dramaqueen","920","Dawn Is Breaking (2024)",,"","https://imagesdrama.my.id/drama/172425485041515.jpg",,"2024","CN",,,"true","30","false","trending","2026-01-08 14:30:29.229437","2026-01-08 14:30:29.229437","active","20","2026-01-08 14:30:29.229437","2026-01-08 14:30:29.229437","0","drama","2024-08-20","2024","released","api_detail"
"07b8737f-a1ee-4a66-b20e-245982dae324","dramaqueen","756","Dhevaprom: Kwanruetai (2024)",,"","https://imagesdrama.my.id/drama/171825852211371.jpeg",,"2024","TH",,,"true","14","false","trending","2026-01-08 14:30:56.224917","2026-01-08 14:30:56.224917","active","20","2026-01-08 14:30:56.224917","2026-01-08 14:30:56.224917","0","drama","2024-04-12","2024","released","api_detail"
"07f0908d-d3d5-41e2-baf2-cdac8d809bb5","dramaqueen","1614","Mad Unicorn (2025)",,"","https://imagesdrama.my.id/drama/174871512815282.webp",,"2025","TH",,,"true","7","false","trending","2026-01-08 14:28:46.147998","2026-01-08 14:28:46.147998","active","20","2026-01-08 14:28:46.147998","2026-01-08 14:28:46.147998","0","drama","2025-05-29","2025","released","api_detail"
"0821d57d-9d61-40c8-b95e-239a03584024","dramaqueen","95","Gaus Electronics (2022)",,"","https://imagesdrama.my.id/drama/170037970666288.jpeg",,"2022","KR",,,"true","12","false","trending","2026-01-08 14:31:42.613493","2026-01-08 14:31:42.613493","active","20","2026-01-08 14:31:42.613493","2026-01-08 14:31:42.613493","0","drama","2022-09-30","2022","released","api_detail"
"08436553-9980-46e2-ab34-2b7570c19763","dramaqueen","787","The Whirlwind (2024)",,"","https://imagesdrama.my.id/drama/171962305383288.jpg",,"2024","KR",,,"true","12","false","trending","2026-01-08 14:30:52.700966","2026-01-08 14:30:52.700966","active","20","2026-01-08 14:30:52.700966","2026-01-08 14:30:52.700966","0","drama","2024-06-28","2024","released","api_detail"
"0900a6f5-a346-471c-9788-fa8c9745c274","dramaqueen","1212","The Night Is Still Young (2024)",,"","https://imagesdrama.my.id/drama/173355429640666.jpg",,"2024","CN",,,"true","30","false","trending","2026-01-08 14:29:46.149174","2026-01-08 14:29:46.149174","active","20","2026-01-08 14:29:46.149174","2026-01-08 14:29:46.149174","0","drama","2024-12-06","2024","released","api_detail"
"0927a8ff-556e-42c6-bb2e-2d038d45143a","dramaqueen","1012","Dog Knows Everything (2024)",,"","https://imagesdrama.my.id/drama/172732003565645.jpg",,"2024","KR",,,"true","12","false","trending","2026-01-08 14:30:03.244348","2026-01-08 14:30:03.244348","active","20","2026-01-08 14:30:03.244348","2026-01-08 14:30:03.244348","0","drama","2024-09-25","2024","released","api_detail"
"093e2896-20c1-4669-aab5-e54f1254f208","dramaqueen","1999","Item (2019)",,"","https://imagesdrama.my.id/drama/176432995119065.webp",,"2019","KR",,,"true","17","false","trending","2026-01-08 14:27:48.008477","2026-01-08 14:27:48.008477","active","20","2026-01-08 14:27:48.008477","2026-01-08 14:27:48.008477","0","drama","2019-02-11","2019","released","api_detail"
"0941c397-40eb-4f8e-8500-476cc90b1dcf","dramaqueen","1778","On Your Wedding Day (2018)",,"","https://imagesdrama.my.id/drama/175621299481736.webp",,"2018","KR",,,"true","1","false","trending","2026-01-08 14:28:20.636561","2026-01-08 14:28:20.636561","active","20","2026-01-08 14:28:20.636561","2026-01-08 14:28:20.636561","0","drama","2018-08-22","2018","released","api_detail"
"0947ccc2-8256-46bc-a4c9-a37cc4982617","dramaqueen","864","Tsuiraku JK to Haijin Kyoshi Lesson 2 (2024)",,"","https://imagesdrama.my.id/drama/172283119062746.jpg",,"2024","JP",,,"true","6","false","trending","2026-01-08 14:30:36.790622","2026-01-08 14:30:36.790622","active","20","2026-01-08 14:30:36.790622","2026-01-08 14:30:36.790622","0","drama","2024-07-19","2024","released","api_detail"
"0955d827-fd84-4a34-a21a-a6ab01789538","dramaqueen","1156","Sunshine by My Side (2023)",,"","https://imagesdrama.my.id/drama/173138245567941.jpg",,"2023","CN",,,"true","36","false","trending","2026-01-08 14:29:57.68184","2026-01-08 14:29:57.68184","active","20","2026-01-08 14:29:57.68184","2026-01-08 14:29:57.68184","0","drama","2023-09-01","2023","released","api_detail"
"098bd722-17bd-42a8-a7f8-93a4a5e55ee2","dramaqueen","2066","Spring Night (2025)",,"","https://imagesdrama.my.id/drama/176648516482559.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:27:33.838","2026-01-08 11:52:48.699667","active","20","2026-01-08 11:52:48.699667","2026-01-08 11:52:48.699667","0","drama","2025-12-19","2025","released","api_detail"
"09bd426e-351f-4494-83eb-60b22f01cc07","dramaqueen","944","Kahogona Wakadanna-sama no Amayakashi Kon (2024)",,"","https://imagesdrama.my.id/drama/172490207143948.jpg",,"2024","JP",,,"true","6","false","trending","2026-01-08 14:30:30.880616","2026-01-08 14:30:30.880616","active","20","2026-01-08 14:30:30.880616","2026-01-08 14:30:30.880616","0","drama","2024-05-23","2024","released","api_detail"
"09e543fb-5e47-4f56-96aa-f6f90538df35","dramaqueen","1897","Let Me Be Your Knight (2021)",,"","https://imagesdrama.my.id/drama/175963367015823.jpg",,"2021","KR",,,"true","12","false","trending","2026-01-08 14:28:04.111786","2026-01-08 14:28:04.111786","active","20","2026-01-08 14:28:04.111786","2026-01-08 14:28:04.111786","0","drama","2021-11-07","2021","released","api_detail"
"09e862c4-67f4-453c-a502-8fe1e5aee60e","dramaqueen","482","Love Me, Love My Voice (2023)",,"","https://imagesdrama.my.id/drama/170568795456992.jpeg",,"2023","CN",,,"true","33","false","trending","2026-01-08 14:32:35.136547","2026-01-08 14:32:35.136547","active","20","2026-01-08 14:32:35.136547","2026-01-08 14:32:35.136547","0","drama","2023-11-30","2023","released","api_detail"
"09eb525f-af6e-40c1-9b62-6556b8f9e938","dramaqueen","249","Like Flowers In Sand (2023)",,"","https://imagesdrama.my.id/drama/170312834631674.jpeg",,"2023","KR",,,"true","12","false","trending","2026-01-08 14:31:28.062989","2026-01-08 14:31:28.062989","active","20","2026-01-08 14:31:28.062989","2026-01-08 14:31:28.062989","0","drama","2023-12-20","2023","released","api_detail"
"0a005fbd-f8c0-4ed2-9119-dc0600f30531","dramaqueen","1107","The Unbreakable Bond (2024)",,"","https://imagesdrama.my.id/drama/172981297171497.jpg",,"2024","CN",,,"true","30","false","trending","2026-01-08 14:29:59.496307","2026-01-08 14:29:59.496307","active","20","2026-01-08 14:29:59.496307","2026-01-08 14:29:59.496307","0","drama","2024-10-17","2024","released","api_detail"
"0a14731a-abe0-464c-953b-c82fc21aa2bb","dramaqueen","1563","Secret Untold Melody (2025)",,"","https://imagesdrama.my.id/drama/174616728391418.webp",,"2025","KR",,,"true","1","false","trending","2026-01-08 14:28:52.789915","2026-01-08 14:28:52.789915","active","20","2026-01-08 14:28:52.789915","2026-01-08 14:28:52.789915","0","drama","2025-01-28","2025","released","api_detail"
"0a1f12d2-25ef-430d-a607-776abb564bac","dramaqueen","1624","The Litchi Road (2025)",,"","https://imagesdrama.my.id/drama/174938038131318.webp",,"2025","CN",,,"true","35","false","trending","2026-01-08 14:28:07.157152","2026-01-08 14:28:07.157152","active","20","2026-01-08 14:28:07.157152","2026-01-08 14:28:07.157152","0","drama","2025-06-07","2025","released","api_detail"
"0a4e41d4-68dc-496e-9a9b-727a502b7f5b","dramaqueen","1196","Pretty Boy (2024)",,"","https://imagesdrama.my.id/drama/173287256127100.jpg",,"2024","CN",,,"true","24","false","trending","2026-01-08 14:29:49.902927","2026-01-08 14:29:49.902927","active","20","2026-01-08 14:29:49.902927","2026-01-08 14:29:49.902927","0","drama","2024-11-28","2024","released","api_detail"
"0a5c4d0e-92eb-460b-81ed-3173f564b55c","dramaqueen","1178","We Can't Be Together (2024)",,"","https://imagesdrama.my.id/drama/173235641518550.jpg",,"2024","CN",,,"true","24","false","trending","2026-01-08 14:29:48.980748","2026-01-08 14:29:48.980748","active","20","2026-01-08 14:29:48.980748","2026-01-08 14:29:48.980748","0","drama","2024-11-20","2024","released","api_detail"
"0a96ae0c-ec5c-4549-8a87-0a363d2ff286","dramaqueen","2067","The Architect (2025)",,"","https://imagesdrama.my.id/drama/176648799240269.webp",,"2025","CN",,,"true","30","false","trending","2026-01-08 14:27:35.476","2026-01-08 11:52:49.263915","active","20","2026-01-08 11:52:49.263915","2026-01-08 11:52:49.263915","0","drama","2025-12-10","2025","released","api_detail"
"0aab9d7d-57f6-4924-beb2-0e9bd0cfca94","dramaqueen","124","My Senior Brother Is Too Steady (2023)",,"","https://imagesdrama.my.id/donghua/173764493687052.webp",,,"CN",,,"true","121","false","trending","2026-01-08 14:32:39.417","2026-01-08 11:48:58.388448","active","20","2026-01-08 11:48:58.388448","2026-01-08 11:48:58.388448","0","drama",,,"unknown","unknown"
